1575719532328787969	@TorstenExo @BILD Putin sichert seit mehreren Jahren sein Land gegen außen ab: Internet, Finanzen etc., um gegen Sanktionen weniger anfällig zu sein. Zeitgleich hat er sein Militär immer weiter ausgebaut. Seinem Krieg gegen die Ukraine geht eine jahrelange Planung voraus. (1/2)	neu	-0.5423	negative
1574914265328279554	@BriHasselmann @CDU Wann gibt es denn ordentliche Hilfe für die Ukraine, oder ist es nur virtual signaling? Außer Sanktionen gegen Russland und keine Hilfe für der Ukraine, ist es nur ins Gesicht spucken der Ukrainer und der Bürger in Deutschland. 1/x	pos	0.4809	positive
1574839230861381674	@Martina_Blocks @punktpreradovic @rtl Ganz einfach: eine Röhre von NS2 ist noch ganz, man könntest Öffnung erzwingen. Zudem müssten, um Reparaturen durchzuführen, Sanktionen gelockert werden. Auch das könnte man mit der Aktion erzwingen wollen.	pos	0.4404	positive
1576199215638007808	@Storch_i @welt Nö. Die entstanden durch die Sanktionen und nun durch die Sabotage. Sie können sich bedanken...  https://t.co/177xjnhRVY	pos	-0.4767	negative
1575482608708100100	@nenacasc @c_lindner @SWagenknecht Energiekrieg gegen eigene Bürger. Sanktionen treffen nur uns. Mit lügen und Sanktionen wird asymmetrisches Krieg gegen uns geführt.   Russland ist nicht unsere Feind, Ukraine Problematik kann nur mit Diplomatie und Verhandlungen gelöst werden.	neg	-0.3291	negative
1574172091632566272	@MarkusL32078761 Es gibt keine Sanktionen gegen Gas oder Öl aus Russland.	neu	0.0	neutral
1574771070825074689	UNO-Generalsekretär fordert das Ende der Sanktionen gegen russische Düngemittel  https://t.co/8BkWvcIE94	neu	-0.34	negative
1575567809912143872	@MMittermeier Warum hat Russland noch nicht aufgegeben, wenn wir so viele Sanktionen haben. Den Russen schaden diese doch viel mehr, oder? ODER?	neg	-0.3939	negative
1575949983110471680	@jreichelt Unsere Regierung will es doch so,sie hält lieber die Sanktionen gegen Russland aufrecht anstatt etwas gegen Insolvenzen des Handwerks zu tun.	neu	0.5574	positive
1574443860230606850	@thinkBTO @focusonline Sag mal Daniel, warum konntest du dich trotz der schnell herannahenden Klippe nicht dazu durchringen, das Offensichtliche zu fordern: dass die #Sanktionen beendet werden müssen?	neg	-0.3732	negative
1576236809406730241	Der Preis # Sanktionen ist nicht hoch genug, weil der Westen noch zu viele Dinge des täglichen Bedarfs nach Russland liefert: Medikamente &amp; Lebensmittel gehören endlich auf Sanktionslisten. Dass westliche  Reedereien russisches Öl verschiffen, ist eine Verhöhnung der Kriegsopfer.	pos	-0.2411	negative
1576588503164805120	Ist es egal, welchen Bitcoin du kauft?  Bitcoiner sagen: 1 Bitcoin = 1 Bitcoin  Staat sagt: Wer Sanktionen unterläuft wird bestraft. ❶ Hochverrat ❷ Terrorismusfinanzierung ❸ Geldwäsche  Folge: ❶ Vermögensverlust ❷ Gefängnis   https://t.co/FiXkrRCjCU	neu	-0.5574	negative
1575994792848240641	@Jbuehler777 @maxotte_says Sie verkennen schlicht die Tatsache, dass es ist wie es ist. Völkerrechtswidrig? Ja. Und nun? Mit Waffen, Drohungen, Sanktionen &amp; ohne Diplomatie wird man jedenfalls nur erreichen, dass noch mehr Menschen sterben. Manchmal muss man den Kampf verlieren, um den Krieg zu gewinnen.	pos	-0.9163	negative
1575165082916503557	⁦@vonderleyen⁩ will !?  ⁦@ZelenskyyUa⁩  will !?  #POTUS will !?   Die Frage sollte doch eher heißen !  Was wollen wir ?   Wollen wir eine Dumme Selbstzerstörung #europa ?  Wollen wir sinnlose #Sanktionen die immer nur arme Menschen treffen ?   https://t.co/yw7xTD5lcc	neg	-0.798	negative
1574136588778569730	#sterntv das Umfrageergebnis ahne ich schon. 80% für Aufhebung der Sanktionen und gegenüber Putin ergeben und ihm die Ukraine überlassen.😡	pos	-0.1027	negative
1574493055859961856	@Brigitt44763587 Das Russland die Sanktionen nicht zusetzen ist reine Propaganda. Hier in D ist das Gejammer groß und das Geschrei der Unternehmer laut, aber für die Behauptung, dass die Insolvenzen steigern hätte ich gerne erstmal eine Quelle.	pos	0.2462	positive
1575362473057832961	In dieser Senatsanhörung ging es um die Enttäuschung, dass trotz der #Sanktionen  #Northstream2 fertiggestellt wurde und was die Regierung gedenkt zu tun, Ausschnitt:  https://t.co/GKlkycPgMf	neu	-0.4588	negative
1575485226397990912	@vinokess @StephanEwald @luebberding @ELuttwak Innenpolitisch ergibt es keinerlei Sinn. Den Gaspreis zu treiben, das ergibt mehr Sinn. Den Hebel gegen Sanktionen zu vergrößern ergibt Sinn, wenn Russland von einem langen Konflikt ausgeht (tun sie).	pos	0.6369	positive
1574655593507393537	"Weitere Russland-Sanktionen: #Atomkraft fällt wohl wieder raus, weil ""Schlüsselsektor für Länder wie Frankreich und Bulgarien"" (#AKW-Bau in Paks) -  https://t.co/LrYOxPOeFY"	neu	-0.2263	negative
1574665448595292161	Das ukrainische Terrorregime hat wahrscheinlich in einem Terrorakt die #nordstream  Pipelines angegriffen. #Selenskyj und seine Nazis greifen somit auch Deutschland an, Konsequenz sollte sofortiger Stopp der Unterstützung der #Ukraine und sofortige Aufhebung aller Sanktionen sein	neg	-0.1531	negative
1575615935905341440	@SmudianP @TruthseekerGerm Moment mal, nicht die Dinge verdrehen. Es war unsere derzeitige Regierung, die Sanktionen verhängt hat und russisches Gas nicht mehr wollte. Habeck hatte es gegenüber Putin bereits vor Jahren angekündigt. Eine Lieferung gemäß eines Vertrages nicht anzunehmen, ist Vertragsbruch.	neu	0.1027	positive
1576107229400674306	"@derspiegel Was schreiben Sie da für einen Unfug: Der Westen ist seit dem 24.02.2022 u. a. qua eröffneten Wirtschaftskrieg Kriegspartei! Gut, man nennt die Aktivitäten ""Sanktionen"". Eine typische Euphemisierung unserer Tage, um die Öffentlichkeit arglistig zu täuschen! Sie wirken daran mit!"	neg	0.0	neutral
1575763241673834502	@AndyJ7775 @VQuaschning @peteraltmaier @OlafScholz @Markus_Soeder @_FriedrichMerz Aha, wieder Verdrehung von Aktion und Reaktion. Nicht wir haben einen Krieg erklärt, sondern unsere Sanktionen sind eine Reaktion auf Putins Horden, die gerade die Ukraine überfallen und Gebiet in der Größe Portugals klauen	pos	-0.7096	negative
1574803149654839300	@Alice_Weidel Nein - die AfD ist kleine unbedeutende Minderheitspartei der Loser! 70 % aller deutschen würden natürlich die Sanktionen unterstützen, denn sie sind in unserem übergelagerten Interesse. Nur Debile verstehen das nicht!	pos	0.3365	positive
1576084641810767873	@Irmler3 @nikitheblogger Und die Entwicklungen bezüglich Sanktionen und speziell die Einschränkungen bzgl. Handel mit einem solchen Terrorregime, hat uns Putin mit seinem Angriff aufgezwungen, weil wir schon wegen unserer Geschichte eben nicht einfach auf best-friend mit einem fanatischen System machen,	pos	-0.5517	negative
1576547948481368065	@n_roettgen Spinner, Sanktionen sind ja so hilfreich und schaden der eigenen Bevölkerung kaum🤦‍♂️	neg	0.3458	positive
1575920307168509952	@Q1Misanthrop @jisi26 @focusonline Ähm, wenn dann ein kalter Winter in Europa kommt, hat RU genau was davon? Es kann doch jetzt nur ein Bruchteil des Gases geliefert werden, selbst wenn z.B. DE einknicken würde und die Sanktionen aufhebt.	neg	0.0258	positive
1576855108196786176	@RussiaUN @PMSimferopol @MID_RF @RusMission_EU @amrusbel @RusBotschaft @RusEmbSwe @RussiaInUSA @AmbRusFrance @rianru @tass_agency @interfax_news Die Sanktionen der europ. Nationen, der USA und aller anderen Staaten der freien Welt, zeigen verheerende Auswirkungen auf die 🇷🇺Wirtschaft. 🇷🇺 wird dadurch um Jahrzehnte zurückgeworfen. Aber das dürft ihr ja nicht sagen. 🇷🇺Anspruch vs. 🇺🇳🇪🇺🇬🇧🇺🇸🇹🇩🇸🇪🇸🇯🇳🇱🇲🇹🇮🇹🇯🇵🇮🇪🇫🇮🇫🇷🇩🇪🇨🇿🇩🇰Realität!	neg	-0.357	negative
1576254925222432770	Demonstrationen - Berlin - Demonstrationen gegen Russland-Sanktionen in Berlin   https://t.co/az2NVSFxEj	neu	0.0	neutral
1574649761009127424	@welt Das lächerlichste, was man als Instrument einsetzen könnte. Der Iran lebt seit Jahrzehnten mit Sanktionen, die nur das Volk treffen. Sie beraten inzwischen bereits  Russland , wie man diese erfolgreich umgehen kann. Das ist keine Außenpolitik , sondern dilettantischer Unfug.	neg	-0.34	negative
1574780681753870337	@eduardt_s Vielleicht etwas mehr Anstand,Russland erfüllt seid über 50 Jahren seine Verträge auch im kalten Krieg wurde immer Gas geliefert 🇩🇪 hat seine Wettbewerbsfähigkeit russischem Gas zu verdanken,was ja jetzt Dank der Sanktionen vorbei ist und nicht weil der Russe nicht liefert!	neg	-0.6435	negative
1576219469122129920	nordstream 2 wurde nicht genützt von euch idioten, russland ist nicht schuld.  ich hätte durch ihr dummen sanktionen schon sofort zugemacht, putin hat bis zur letzte stunden, vor der sabotage der USA, alles offen gemacht.	neg	-0.8265	negative
1575586570383392770	@AnAudretsch Und ihr glaubt ihr könnt mit euren Sanktionen Putin schaden.	neg	-0.3182	negative
1574794292836663306	@ZDFheute Die Sanktionen wirken: Habeck erwartet Schäden in der deutschen Wirtschaft.	neg	-0.3182	negative
1574590867695878161	@welt Sanktionen stoppen und Gas laufen lassen , sonst ist Deutschland bald am arsch	neg	0.0	neutral
1575078878330368001	@MisterMuff @polenz_r Wäre möglich. Ich sehe aber eher, dass die Menschen in Europa die Sanktionen vor dem Winter immer kritischer betrachten. Durch eine Sprengung werden diesbezügliche Argumente (weniger Sanktionen gegen Gas) im Keim erstickt. Da orte ich das Interesse klar jenseits des Atlantik.	neu	-0.6757	negative
1574772592124329989	@DreXe17 @PaladinWaladin Wer hat denn was davon ? Alle, die Angst hatten, Deutschland könnte wieder Gas aus NS1 oder NS2 kaufen und Geld nach Russland überweisen. Ist vielleicht ein Baustein der Sanktionen. Vielleicht hatte man das Putin angedroht.	pos	-0.7269	negative
1574253676675403777	@BILD Wo die Folgen der Sanktionen jetzt für viele ganz real werden muss die Propaganda täglich nachlegen 🥱Die verordnete Solidarität könnte sonst bröckeln 😱	neg	-0.7003	negative
1576617558358183936	@pepssch @vanderbellen Schade… Ihr Schmerz bei den Energie und Rohstoffkosten ihrer Restaurants ist wohl noch nicht groß genug… Beendet die Sanktionen!	neg	-0.6555	negative
1574305658719150081	"Szijjártó: Frieden ist ""ultimative Lösung"" - Frieden sei die ""ultimative Lösung"" für die Probleme, die der Krieg in der #Ukraine und die Sanktionen mit sich bringen, sagte Außenminister Péter Szijjártó am Samstag in einem Interview mit CNN &gt;&gt;&gt;  https://t.co/3xF4X8dFEV"	neu	0.5267	positive
1575567702294667264	@j_paschen @BMWK Hätte RU liefern können so wie im Vertrag vereinbart jup, gab es darauf Sanktionen .. nein	pos	0.1689	positive
1574703321562030080	@Viktor_Funk Und man müsste es halt machen. Befürchte, schon da beginnen die Probleme. Dabei fände ich es sehr begrüßenswert. Zumal im Paket mit neuen zielgenaueren Sanktionen und Waffenzusagen an die Ukr.	positive	-0.1779	negative
1575495015761317888	@J_Todenhoefer Spekulation: Die USA, die EU und auch die deutsche Regierung wissen ganz genau, dass wenn der Deutsche friert im Winter, dass er dann ULTIMATIV forden würde dass alle Sanktionen gegen RU zu beenden sind, und dass NS2 in Betrieb zu nehmen sei.	neg	0.7378	positive
1575501518115307525	Reaktion auf die anektion der ukrainischen gebieten .die usa  Schickt 18himars mehrfach raketenwerfer und vieles weitere  Und was macht europa?ein paar mitleids sanktionen. so habe ich mir das nicht vorgestellt  https://t.co/TyWnGT81C7	positive	0.34	positive
1575234471900876802	"Der Angriff auf #Nordstream ist, egal von wem, ein kriegerischer Akt. Die Deutschen drohen mit Sanktionen.  Das ist das diplomatische ""Das gibt eine Anzeige!"" nachdem  man mit einem Messer angegriffen wurde."	positive	-0.8478	negative
1575537784013537280	@micha_bloss Wenn wir jetzt 200 Mrd plus den wirtschaftlichen Schaden aufwenden müssen, um die Folgen der Sanktionen zu begrenzen, sollte man dann nicht über ein Ende des Wirtschaftskrieges nachdenken. Die gewünschte Wirkung tritt nicht ein. Handeln bevor es zu spät ist !	neg	0.4826	positive
1574402966118973443	@b_rene4 @watch_union Angebot und Nachfrage bestimmen den Preis. Angebot erhöhen, also die (offensichtlich sinnlosen) Sanktionen weg und NS2 öffnen, Problem gelöst.  Gas aus Saudi Arabien, wo homosexuelle enthauptet werden und das seit Jahren Krieg im Jemen führt ist ja auch OK	neg	-0.2185	negative
1574095471672541186	China sieht die EU am Ende: Die Sanktionen würden Europa massiv treffen, im Gegensatz zu den USA. Zugleich würde die EU-Politik der vorbehaltlosen Unterstützung der Ukraine ihre Chancen stark mindern, als geopolitische Kraft in der internationalen Politik mitzubestimmen.	neg	0.7184	positive
1576494379103318016	@HugoMuellerVogg @AfD Sie verwechseln da was. Die deutschen Politiker wollten doch kein Gas mehr aus Russland.  Wer hat denn mit den Sanktionen angefangen das waren die deutschen.	neg	0.0	neutral
1575474832615022592	@flubberlike @OldBoschQueen @musikutiv @tagesschau Sanktionen sind richtig und wichtig.	positive	0.6486	positive
1575902601522315269	@ZDFheute Statt Sanktionen verhängen Abrams, Bradley und ATACMS liefern wäre hilfreicher	neg	0.4767	positive
1575256928183357445	Warum sollten die Russen sowas tun wo,die doch bloss Knöpfe drücken müssen.Ausserdem hätten die es lieber,wieder ihr Gas verscherbeln zu können.Das waren die,die genau das verhindern wollen!Wenn Europa wankelmütig wird, Sanktionen lockert,weil die Wirtschaft abkackt.	neg	0.2244	positive
1574432586562256896	@DrKissler oder Sanktionen aufheben	neg	0.0	neutral
1576668962326478848	@p3likaan @Karl_Lauterbach Natürlich sind wir im Krieg mit putin !!! Oder wie nennt ihr das was die NATO und EU jeden Tag machen? Waffen liefern, Sanktionen. Habt ihr auch was von Cyber Krieg gehört ?!! Kriege muss man nicht mehr mit Pferd und Schwert ausführen!!	neu	-0.9519	negative
1575485734123106308	@TheRealdes1 @FlexingGreat Ich hoffe du bekommst dann Hilfe von den EU Politikern, wenn die Sanktionen so richtig voll bei uns, anstatt bei Russland schlagend werden.	neg	0.7695	positive
1574072946037063680	Ende von Sanktionen und NATO-Kriegskurs gefordert – Demo in Wien  https://t.co/To161wn38W	neutral	-0.34	negative
1575591925008453632	Ernsthafte Frage: Wenn Putin morgen die Annexion der Gebiete mit den gefakten Abstimmungen verkündet, was macht der Westen dann? Und die Ukraine? Außer Sanktionen geht doch eigentlich nichts, oder sehe ich das falsch?	positive	0.327	positive
1574861697688428544	@NZZ @MeretBaumann Die #Sanktionen #ruinieren uns tatsächlich (#Öl-, #Gas-, #Strom-, #Rohstoff-, #Getreidepreise,... ). Ist #jemand anderer Meinung?	neg	0.0	neutral
1575244832943050762	@SWagenknecht Es geht nur auf diplomatischem Weg, ohne Sanktionen, ohne Waffen. Gemeinsam mit der EU Präsidentin sowie Deutschland, Frankreich, England, Italien, Spanien mit Putin. Alles andere kann / (muss nicht) jedoch KANN  zu kurz Schluß Handlungen seitens Russland führen	negative	0.2978	positive
1574664788629659649	@welt Nicht einen Menschen, nicht einen kenne ich, der die Sanktionen befürwortet.😡	negative	0.0	neutral
1575753225243742208	@KleinRuedi @Kaiser_SPD @spdbt @Bundeskanzler Peinlich, dass man euch das noch sagen muss:  • ALLE Akws anschalten • Sanktionen einstellen  • NS reparieren und aufdrehen • ne neue fähige Regierung wählen!	negative	0.7177	positive
1575186074132807680	@Streitschuster Sorry, nicht Putin hat abgeschaltet. Unsere großartige Regierung hat Sanktionen verhängt. Ein ganz kleiner Unterschied! Informieren Sie sich grundsätzlich so gründlich?	negative	0.824	positive
1575385592174714882	In der gestrigen Sendung bei Jetzt red i sagten Sie wortwörtlich zur Energiekrise : „PUTIN IST SCHULD AN DER ENERGIEKRISE, ER HAT UNS DEN GASHAHN ZUGEDREHT. Das ist eineLüge,  denn Sie haben die Sanktionen gegen Russland zu verantworten. Das ist Volksverrat, schämen Sie sich🥷🥷	negative	-0.7125	negative
1576077053098569729	Der russischen Nomenklatura steht das Wasser offenbar bis zum Hals. Mit schönen Frauen, billigem Gas &amp; Wodka für #Russland zu werben, das alles Sanktionen widersteht, ist ein Ausdruck von Geschmack- &amp; Hilflosigkeit gleichermaßen.  https://t.co/jAOJMOeqft via @YouTube	positive	-0.1531	negative
1576500557786714112	Edtstadler: „Wir dürfen nicht dem russischen Narrativ, dass die Sanktionen nicht wirken, aufliegen. Die Sanktionen wirken.“ #Pressestunde	positive	0.0	neutral
1574632036081360896	@LeoKohlbauer Die Sanktionen sind nur für Putin-Arschkriecher und Kriegsbefürworter wie Sie nicht sinnvoll, gell.	positive	-0.2411	negative
1575382608564862976	@SWagenknecht Europas „Verbündeter“ hat Nase gezeigt!  Die Sanktionen haben eindeutig das falsche Ziel getroffen, sie müssen sofort aufhören!  Niemand sollte sich länger in die Handelsbeziehungen Europas mit Russland einmischen.  Sholz und Ursula werden gegrillt!  Danke zumindest dafür Joe...  https://t.co/VnlqPsF1d7	negative	0.5684	positive
1576228107601997826	@berlinerzeitung @SWagenknecht Um das klar zu stellen, weil es im Artikel nicht explizit erwähnt wurde, Fr. Dr. Sahra #Wagenknecht kritisiert die EU-#Sanktionen, die unserer #Wirtschaft Schäden zufügen, nicht die Sanktionen die #Russland hart treffen. Ein relevantes Detail, welches gern weggelassen wird.	neutral	0.2732	positive
1575031725494706176	@ZDFheute Sanktionen gegen wem? Wer ist für die Sabotage verantwortlich? Warum nennt ihr nicht daß  Kind beim Namen?  Sofort Sanktionen gegen Russland beenden!! Keine Waffenlieferungen mehr für die Ukraine. Alle Geld Leistungen für die Ukraine beenden. #NordStream2	neutral	-0.4067	negative
1575577037808734209	@GoeringEckardt Geschichten aus 1001 Nacht. Dann kommt das Gas aus einem Drittstaat genauso wie wir trotz Sanktionen Produkte über dritte aus dem Iran beziehen	negative	0.0	neutral
1575123846042206209	@Asansoer35 @tagesschau Die Sanktionen würden unserer Wirtschaft weit mehr schaden als der amerikanischen.	negative	-0.3182	negative
1575381768970149889	Wer Sanktionen gegen die USA fordert, scheint auf den Trick Russlands hereingefallen zu sein. Es ist auffällig,.dass das jedes Mal ähnliche Gruppen sind, die auf Russland hereinfallen	positive	0.0	neutral
1576392762496151554	@dunjahayali Das letzte Quartal wird es zeigen, also nicht zu früh jubeln. Nur dauerhaft! getragene Sanktionen die nicht einem selbst mehr Scahden als dem andern machen Sinn.. bemerkenswert einfach, also sit and wait for kladderadatsch	negative	0.5916	positive
1576871108996845568	@ABaerbock Eigentlich sollen Sie für unserer Land sprechen unsere Souveränität und Interessen bekunden und vor allem Diplomatische Leistung erbringen gerade in einer der Krisen, was Sie machen ist Quasseln und Sanktionen aussprechen ohne Sinn.	negative	0.2878	positive
1574772488801763331	@l_sachslehner Keine Almosen! Erster Schritt: Sanktionen beenden. #nichtmeinkrieg	negative	-0.2244	negative
1576926436866158592	@Wahrheitssuche7 Welche mögliche atomare Auseinandersetzung? Was wäre die Alternative? Die Annexion der Ukraine? Baltikum? Polen? Was hat die Geschichte uns gelehrt?  Die Sanktionen wirken absolut. Merkt man doch, dass Putins Regime auf dem Zahnfleisch ist.	positive	-0.3939	negative
1574822578509828097	@c_lindner @tonline Ihnen ist schon klar, dass wir die Knappheit mit Sanktionen herbeigeführt haben?	negative	-0.0516	negative
1575375514667204609	Haben wir eigentlich noch andere Mittel als Sanktionen? Ich meine ja nicht das sie in gewissen Situationen schlecht wären aber aktuell wird das ja als Allzweckwaffe verwendet. Ich warte nur noch auf den Headliner „Putin ist kleine Kinder, Deutschland prüft mögliche Sanktionen“.	neutral	0.128	positive
1575750453962211328	@tagesschau weitere Sanktionen verhängen?	positive	0.0	neutral
1574185968889905153	@J_Todenhoefer Ist wieder mal zweifach falsch: 1. BK Scholz hat nie RUS Erdgaslieferungen abgelehnt, sie waren nicht Teil der abgestimmten EU-Sanktionen. NordStream1 mit reparierter Siemens-Turbine stand zur Verfügung, hat Putin aber abgedreht, um uns zur Rücknahme ALLER Sanktionen zu nötigen	positive	-0.6211	negative
1575565581100937216	@UhlUta @Beatrix_vStorch Du denkst die jetzigen Sanktionen schaden ihm? Muss frustrierend sein, nichts zu wissen	negative	-0.7753	negative
1575751485677195264	Lese ab und zu Kommentare in frankophonen afrikanischen Newsmedien. Der Westen mit seinen Sanktionen und der Selenski-Verehrung wird zum großen Teil verspottet. Keiner im Süden hat mehr Bock auf die Werte-Heuchelei. Der Westen ist selbst schuld am Niedergang	negative	-0.2732	negative
1575786561806880770	"@lukas_scholle Sind wahrscheinlich die gleichen Leute die behaupten die NATO hätte NS I u. NS II sabotiert weil ""die Stimmung in Europa kippt und die Leute genug von den Sanktionen haben"". 🤡🤡🤡🤡🤡🤡🤡"	positive	-0.6369	negative
1575487795178524673	@XQ3CTY @Sabse1962 @alpenmaster @philippvetter @bnetza @welt Hat Putin uns, die Nato oder die EU angegriffen? Haben wir Sanktionen verhängt als die USA völkerrechtswidrig Libyen, Serbien. Syrien und den Irak etc. angegriffen haben? Sie können Ihre Doppelmoral behalten.	negative	-0.7319	negative
1575199461034397696	Brüssel bereitet neue Sanktionen gegen Moskau vor - Politik -  https://t.co/XDQwXfX67C  https://t.co/L31umSiPso	neutral	0.4404	positive
1575193886997487616	#Nordstream beschädigt ... Was für ein Zufall! #Lockdown für Medikamente in Wien ... #Energiekrise ausgelöst durch die eigenen Politiker #Russland #Sanktionen werden zur Todesschlinge fürs eigene #Volk  #Landesverschuldung in unsagbare Dimensionen. Bravo @vanderbellen	negative	-0.2481	negative
1575448873304297472	"@GruenKappler @GoeringEckardt Putin hat nicht mal so mal so gemacht. Die EU hat Sanktionen beschlossen, mit denen man ""Russland vernichten"" wollte."	negative	0.0	neutral
1575018335758331905	@ntvde Sanktionen? 😡Das ist ein Angriff! Habt mal Eier in der Hose. Ohne Worte 😡🤮	negative	-0.3595	negative
1576104205240406017	@nevetsarndt @Schwarztanne @C_Pohlmann @berlinerzeitung Das. Dazu Öl-(heizung), Kohle- und Atomausstieg (verstärkt Gasabhängigkeit massiv!). Dazu ihre verlogene Kriegstreiberei und Eskalation (inkl. der irrsinnigen Sanktionen gegen die Basis der DE-Wirtschaft: Gas).  https://t.co/ZfErp82NDl	negative	-0.636	negative
