https://www.holidaycheck.de/hr/bewertungen-hotel-peony/4e414c2b-e1d7-3cea-b21d-79ad3d75fb46/-/p/1	negative	Wenn man die Augen schließt, geht´s für eine Nacht Die Lage ist O.K., recht zentral gelegen, aber das ganze Hotel ist abgewohnt und dringend renovierungsbedürftig, das Frühstück nicht gerade übrig von der Auswahl her.
https://www.holidaycheck.de/hr/bewertungen-hotel-sofitel-galaxy-nanjing/ee5d2001-b865-31a9-abfb-79773be05926/-/p/2	negative	Kein Sofitel Standard Das Haus ist zentral gelegen. Die Ausstattung täuscht über den veralteten Zustand hinweg.Die Klimaanlage in den Zimmern kühlt nicht. Ich musste das Zimmer 3 Mal wechseln, bis ich eines bekam, in dem es nicht so heiß war. Zudem stinken die Abflüsse in den Duschen unerträglich.Auf den Hotelfluren läuft Tag und Nacht Musik in einer Lautstärke, dass man sie auch auf den Zimmern hört. Bei Nachfragen an der Rezeption passiert meist gar nichts, da man entweder nicht verstanden wird oder man das Problem nicht sieht.Alles in allem nicht zu empfehlen.
https://www.holidaycheck.de/hr/bewertungen-le-royal-meridien/ec371cc8-e57c-3d98-84e6-cc11ffdd53be/-/p/3	negative	Wir haben nur das Frühstück eingenommen. Zu unserer Zeit (9:45 Uhr) waren viele Speisen abgegriffen (Joghurt, Aufschnitt, Obstsäfte) oder abgestanden (Räucherfisch) es wurde an allen 7 Tagen nicht nachgelegt. Am zweiten Tag fragten wir nach Aufschnitt. es wurden unter 4 Mitarbeitern diskutiert, bis schließlich der vermeintliche Restaurantchef den unterm Tresen gehorteten Aufschnitt frei gab!Sparen ist gut, aber nicht auf Kosten der Gäste.An den anderen Tagen haben wir nicht mehr nachgefragt und das gegessen was wir sollten!
https://www.holidaycheck.de/hr/bewertungen-greenland-jiulong-hotel/11f26639-270a-3e90-a23e-d3ded143eb19/-/p/1	negative	Äußerst unfreundliches, inkompetentes und kaum der englischen Sprache mächtiges Personal an der Rezeption, im Restaurant und an der Bar ! Wollte man abends im 25. Stock in der Bar noch ein Glas trinken, musste man Glück haben, einen Kellner aufzutreiben. Widerwillig wurde man in diesem sehr ungemütlichen Raum bedient. Klimaanlage funktionierte hier leider nicht ! Grüßen war auch in diesem Bereich des Hotels ein Fremdwort !
https://www.holidaycheck.de/hr/bewertungen-hotel-le-garden/bab4c24b-af22-3048-a393-e1610c7ee484/-/p/1	negative	Die Teppiche und Tapeten sind schmutzig und zum Teil defekt, das Lavabo uralt. Kein Tresor vorhanden (in einem sogenannten 4-Sterne-Hotel, auch wenn es in China ist).
https://www.holidaycheck.de/hr/bewertungen-pentahotel-beijing/fd097c0c-cec6-3cf9-8e7f-9cc4080e4749/-/p/1	negative	Das Frühstück war jeden Tag eine reine Katastrophe. Viel zu wenig Plätze standen zur Verfügung. Da ständig irgendwelche Schulklassen gefrühstückt haben. Mussten teilweise wieder zurück aufs Zimmer und eine halbe/Dreiviertelstunde warten. Wenn man dann doch mal ein Platz gefunden hat, hat man ständig leere Schalen und Teller vorgefunden. Wenn der Kaffee leer war, sollte man 10min warten bis dann mal ein neuer Kaffee aufgesetzt wurde. Wie bereits gesagt war das Frühstück eine reine Katastrophe und man ist mit einer schlechten Laune in den Tag gestartet.
https://www.holidaycheck.de/hr/bewertungen-hotel-hilton-sanya-resort-spa/52dcb615-f774-3eb5-8404-8d3ed916650c/-/p/2	negative	Wie schon erwähnt - super teuer !Abendessen haben wir nur dreimal genutzt und jedesmal nur lauwarm, dafür ein Grillabend für 70,00 Euro pro Person und leider war das meiste schon weg oder kalt....Getränke: Wasser 1/2 l Euro 4,50
https://www.holidaycheck.de/hr/bewertungen-ssaw-boutique-hotel-shanghai-bund/8585827f-2ec5-3a58-b99c-d87a708391b9/-/p/3	negative	Das Zimmer war lausig und seine Grüsse nicht zumutbar. Gut gerechnet 9m2, fast keine Ablagen und zudem zieht es durch die Fenster. Unser Zimmer lag an der Hauptstrasse und es war sehr laut.Die Klimaanlage ist sehr laut.
https://www.holidaycheck.de/hr/bewertungen-happy-dragon-saga-youth-hostel/6b760a8d-d6fc-457a-9836-691fe4bd221a/-/p/1	negative	Nicht noch mal Der günstige Preis kann die vielen Mängel nicht ausgleichen. Im Nachhinein hätte man nicht das Zimmer sondern die Unterkunft wechseln sollen.
https://www.holidaycheck.de/hr/bewertungen-hotel-ibis-beijing-capital-airport/b11fca8e-a6ef-3b87-8c5c-3b972788419d/-/p/1	negative	Man kommt praktisch nur mit dem Taxi hin. Zwar gibt es einen Bus, aber das ist dann was für Fortgeschrittene. Ich habe mich in dieser Gegend unsicher gefühlt, und der Gehweg hörte auch bei der nächsten Querstraße auf. Wer weiß, wie Chinesen Auto fahren, weiß, dass man den Gehweg braucht, um sicher irgendwo anzukommen.Es gibt ein Restaurant und zwei kleine Tante-Emma-Läden, die man zu Fuß erreichen kann. Das ist alles.Das Hotel hat einen Shuttle zum Flughafen, aber man muss sich rechtzeitig vorher in die Liste eintragen. Reservieren Sie sich für die letzte Nacht lieber ein Hotel irgendwo in der Innenstadt bei einer U-Bahn-Station.
https://www.holidaycheck.de/hr/bewertungen-hotel-jin-an-peony-plaza/733cbb88-5e84-30d8-89d1-a06b2a95afe8/-/p/1	negative	Der Concierge sowie die Rezeptionisten besitzen keine oder nur sehr geringe Englischkenntnisse.
https://www.holidaycheck.de/hr/bewertungen-youth-hostel-shanghai-blue-mountain/0f161c3d-0dee-32fe-8db4-a25ab48dd5a1/-/p/1	negative	Die Unterkunft selbst bietet keine Verpflegung an. In der Umgebung finden sich aber mehrere (sehr) günstige Verpflegungsmöglichkeiten (insb. zum Frühstück).
https://www.holidaycheck.de/hr/bewertungen-hotel-pan-pacific-suzhou/27ad84ae-5b39-324a-bc4b-88b109b7b0ff/-/p/1	negative	Unser Zimmer lag in einem stark nach Rauch riechenden Trakt. Die Teppichböden im Flur lösten sich vom Boden. Unser Zimmer ging zu einen kleinen Innenhof hinaus. Es war extrem dunkel und roch ebenfalls stark nach Rauch. Der Schreibtischstuhl war durchlöchert, der Teppichboden verfleckt, der Safe funktionierte nicht. Wir haben das Zimmer nur zum Schlafen aufgesucht.
https://www.holidaycheck.de/hr/bewertungen-hotel-howard-johnson-paragon/6d271e82-93e8-36de-9387-8cc2b808dad5/-/p/2	negative	Niemand an der Rezeption oder auch das Management interessierte sich für das Problem eines nicht-rollstuhlgerechten Zimmers. Die chinesische Mentalität ist in dieser Hinsicht sehr anders als die westliche. Man half uns nicht.
https://www.holidaycheck.de/hr/bewertungen-radisson-exhibition-center-shanghai/ef325444-ae00-4769-a330-58574b8b3423/-/p/1	negative	Business Hotel oeffnet Sport Room erst um 9 Uhr Morgens
https://www.holidaycheck.de/hr/bewertungen-captain-hostel/21a17309-8348-3103-a1d1-9e051e7644e6/-/p/1	negative	Frühstück bestand aus einem Glas Saft, 3Scheiben ungetosteten Toast und ein Spiegelei. Das wars. Auch nachholen konnte man sich nicht.
https://www.holidaycheck.de/hr/bewertungen-panyu-hotel/ad62f5d5-b81e-42ec-98f1-87da0a5e0187/-/p/1	negative	sehr schlechtSozialismus
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-mercure-on-renmin-square/28b1ab4a-e0c7-34b2-abe7-ba5993c25643/-/p/1	negative	Die Glasswanne mit Eiswürfel gefüllt (Salatbuffet) sieht im unteren Bereich aus wie ein ungereinigtes Aquarium. Leider ist verschmuzte Hardware auf dem Buffet ein NO GO!
https://www.holidaycheck.de/hr/bewertungen-hotel-mercure-wanshang-beijing/c172ffad-f392-3217-a9d9-94d9d943590e/-/p/1	negative	Das Zimmer war ausreichend groß. Das Badezimmer jedoch ziemlich klein. Die Möbel waren teilweise ziemlich abgenützt und sollten dringend erneuert werden. Bei der Ankunft war ein fürchterlicher Gestank aus dem Abfluss wahrzunehmen. Sowas geht gar nicht. Wasserkocher für Tee und Kaffee, sowie TV, Telefon, Fön, WLAN war alles vorhanden. Die Toilette und das Bad waren sauber. Wegen dem Gestank kann ich hier jedoch keine Punkte vergeben. Dies war deutlich wahrzunehmen. Die Reinigungskräfte interessierte das jedoch nicht.
https://www.holidaycheck.de/hr/bewertungen-huangshan-xihai-mountain-villa/6b4d6791-15e2-48cd-9b7a-70685b0456ad/-/p/1	negative	"Grauenhaft!!! Um diese Etablissement sollte man einen grossen Bogen machen!Durch einen Fehler unseres chinesischen Reiseveranstalters mussten wir an 3 Tagen Huangshan in 3 verschiedenen Hotels nächtigen. Wir hatten eigentlich das wirklich sehr schöne und komfortable Xihai gebucht, endeten dann aber in 3 anderen Hotels, eines davon das Hotel  ""Xihai Villa"" (der Name täuscht!), das uns als 4 Sterne Hotel verkauft wurde. Dies war der absolute Tiefpunkt unserer ganzen Chinareise…das Zimmer und Bad, dass man uns gab, war total verdeckt, wir konnten dann noch das Schlimmste verhindern und in eine etwas weniger schmutziges Zimmer wechseln. Das einzige Highlight war das Frühstück und Abendessen im echten, neuen Xihai Hotel. Ich weiss nicht, ob dieser Schuppen überhaupt ausserhalb Chinas angeboten wird, aber man sollte es auf jeden Fall nicht mit dem neuen 5 Sterne Hotel Xihai verwechseln."
https://www.holidaycheck.de/hr/bewertungen-ssaw-boutique-hotel-shanghai-bund/8585827f-2ec5-3a58-b99c-d87a708391b9/-/p/3	negative	Lage allein reicht nicht; keine Kundenservice Enttäuscht hat uns das Äussere des Hotels und auch sonst war das Personal an der Rezeption bei Problemen nicht hilfsbereit. Uns wurde das Hotel als 5 Sterne Hotel angegeben und gebucht. Es stellte sich jedoch heraus, dass das Hotel dem nicht entspricht,Weshalb dieses Hotel gute Bewertungen erhält ist mir/uns ein Rätsel und wir können diese Erfahrungen nicht teilen. Wir reisen sehr viel und dies war eines der schlechtesten Hotels die wir hatten und zudem ist man bei Problemen unerwünscht.
https://www.holidaycheck.de/hr/bewertungen-hotel-jin-an-peony-plaza/733cbb88-5e84-30d8-89d1-a06b2a95afe8/-/p/1	negative	Die Zimmergröße war durchschnittlich und die Ausstattung ebenfalls aus den 80er Jahren. Das Zimmer besaß keinen Safe und die Minibar war leer und ausgeschaltet. . Die Sauberkeit des Zimmer lies zu wünschen übrig. Da uns ein noch ungeputztes Zimmer zugewiesen wurde, konnten wir live erleben auf welche Art es geputzt wurde. Der Teppichboden wurde nicht gesaugt, sondern nur von Flusen und gröberem Dreck befreit. Im Badezimmer wurden Alle Oberflächen nur mit Wasser benetzt und dann mit einem Lappen abgetrocknet. Reinigungsmittel kamen gar nicht zum Einsatz.. Die Matratze erinnerte eher an ein Brett als an gemütliches Nachtlager. Obwohl ich sehr gerne auf harten Matratzen schlafe, war dies fast eine Zumutung.
https://www.holidaycheck.de/hr/bewertungen-hotel-resort-intime/ac077a08-c221-3e47-871e-5cae4d5e015d/-/p/3	negative	Der Strand ist zu Fuss erreichbar. Nur ueber die Strasse. Geschaefte kann man auch fusslaeufig erreichen, an der sogenannten Strandpromenade entlang in Richtung Zentrum. Restaurants in unmittelbarer Naehe.
https://www.holidaycheck.de/hr/bewertungen-white-swan-hotel/5122c48a-3afe-3a74-a3ad-8ae60bde02ed/-/p/1	negative	Der Service ist sehr unbefriedigend: das Personal ist nicht sehr freundlich und zudem auch nicht sehr kompetent (der Concierge konnte mir nicht mal eine Restaurantempfehlung geben...Auch bei einer Fluginformation wurde ich sehr unfreundlich und inkompetent bedient). Was auch sehr erstaunlich war: beim Check-In haben wir fürs Frühstück Coupons erhalten - das kann vielleicht bei einer Jugendherberge gemacht werden, jedoch nicht in einem Luxushotel...Die Englischkenntnisse des Personals sind sehr schwach (das ist jedoch allgemein in China problematisch).
https://www.holidaycheck.de/hr/bewertungen-redstar-culture-hotel-hangzhou/246fdc4b-2332-3501-bc75-4fd9dce98ff4/-/p/1	negative	Sehr schlechtes Hotel dieser Kette Das war das wohl schrecklichste 4 Sterne Hotel das ich je gebucht habe. Weiß nicht wo die ihre Sterne gekauft haben. Vl im Pearl Market in Peking. Die Empfangshalle ist hier noch das einzig gut erhaltene. Die Zimmer sind komplett stickig, trockene Luft und dreckige Fenster. Das Bad ist schimmelig und Haare vom Vorgänger begrüßen einen beim betreten der Dusche. Der Frühstücksraum ist die nächste Katastrophe. Die Tischdecken werden nicht getauscht wenn jemand den Tisch verlässt sondern es werden nur neue Teller auf die dreckigen Tischdecken gestellt. Die gesamten dreckigen Teller werden unappetitlich in mitten des Speißesaals gesammelt bis der Stapel fast umfällt. Wirklich enttäuschend. Werde wohl die gesamte Red Star Kette in Zukunft meiden.
https://www.holidaycheck.de/hr/bewertungen-hotel-marriott-beijing-city-wall/c3461cfa-f581-3699-869d-6f1f1a7229a8/-/p/2	negative	An der Rezeption arbeiten nur Einheimische, die allerdings gut Englisch sprechen. Ein Chinese konnte sogar Deutsch!! Prinzipiell wird nur auf Fragen geantwortet, die man stellt, Zusatzinformation gibt es keine. Stadtplan, Visitenkarte des Hotels (unbedingt für die Taxifahrer nötig!!! Englisch spricht hier niemand!!) etc haben wir alles nicht bekommen. Generell freundliche Rezeptionsmitarbeiter, aber desinteressiert. Auch Frühstückszeiten und Ort wurde erst nach mehrmaligen Nachfragen beantwortet.Das Service ist eindeutig die Schwachstelle des Hotels und eines Marriott in keinster Weise würdig. Auch beim Frühstück kein aufmerksames Personal, man tut nur das Nötigste. Sehr schade.
https://www.holidaycheck.de/hr/bewertungen-doubletree-by-hilton-wuxi/8ff37efb-03cd-3bc1-aa92-4836788d4885/-/p/1	negative	Das Hotel liegt direkt an einer doppelstöckigen Schnellstraße. Viel Verkehr habe ich da nicht erlebt, aber trotzdem nervt das ständige Hupen etwas.Der Ausblick aus dem Fenster war sehr trübe, Dunst und Luftverschmutzung haben die Sicht doch stark eingeschränkt.Direkt neben dem Hotel liegt die Euro Plaza, eine kleine Fußgängerzone mit Geschäften und Restaurants. Eröffnet 2010 und jetzt schon total herunter gekommen. Viele Geschäfte gibt es dort nicht mehr. Aber Starbucks, KFC, Papa John's Pizza und ein paar andere existierten noch.Insgesamt ist Wuxi New District aber eher ein Business-Viertel.Der nächste Flughafen mit europäischen Fluglinien ist in Shanghai, ca. 2h Autofahrt entfernt.
https://www.holidaycheck.de/hr/bewertungen-hotel-the-portman-ritz-carlton/0b2ac028-20f3-3a00-a937-956bb0a9332c/-/p/1	negative	Sehr bequemes großes Bett, jedoch alles leider sehr altmodisch. Ich finde für diesen Preis sollte es schon etwas neuwertiger sein. Ein Pluspunkt jedoch waren die großen Zimmer.
https://www.holidaycheck.de/hr/bewertungen-beijing-riverside-hotel/38496184-2739-4fcc-9bc7-092902fb3f29/-/p/1	negative	Immer mindestens eine Stunde Fahrt nach Downtown (Verbotene Stadt, Platz des Himmlischen Friedens). In unmittelbarer Nähe ist gar nichts.
https://www.holidaycheck.de/hr/bewertungen-grand-hotel-inner-mongolia-wangfujing/d343c747-eab7-37a7-be3c-554240426518/-/p/2	negative	Große Zimmer2 Betten,2 Sessel,Schreibtisch,1 Stuhl,großer Flachbildfernseher,Minibar,Wasserkocher,löslicher Kaffee und Tee kostenlos,Safe kostenlos,Telefon,stilles Wasser zum Zähneputzen täglich kostenlos,kostenloser Föhn vorhanden,Bademantel,Hausschuhe,Handtücher vorhanden.Badezimmer aus Hygienischer Sicht eine Katastrophe,überall Schimmel u.Knaster das Leitungswasser ist ungeniesbar,da es mit sehr viel Chlor versetzt wird (kein Trinkwasser)!
https://www.holidaycheck.de/hr/bewertungen-ramada-plaza-hotel-pudong/a73289c9-9bf3-399a-81b3-986e91ec8d9c/-/p/1	negative	Unangenehmer Kloackengeruch. Toilette nicht gespült, Bett weich. Zimmer lieblos, Bademantel schieder. Schiebetüren windig, Fenster innen nicht geputzt.
https://www.holidaycheck.de/hr/bewertungen-hotel-beijing-landmark-towers/e48fe556-7aa0-3a6f-8fcd-b021a5f056e2/-/p/1	negative	Das Personal war eher kurz angebunden und tendenziell unfreundlich. Sehr schlechtes Englisch. Beim Check-Out würde ich parallel mit einem Telefonat „abgefertigt“, was dann prompt dazu führte, dass die Rechnung falsch war.
https://www.holidaycheck.de/hr/bewertungen-kunlun-hotel/f4567d95-80ae-34f2-a922-16362bc9e52c/-/p/1	negative	Service sehr gemischt, z. T. sehr freundlich und bemüht, andererseits auch katastrophal. Trotz eindeutiger Reservierung Dauer des Check-In fast 30 min. Alles in allem meilenweit von 5 Sternen entfernt.
https://www.holidaycheck.de/hr/bewertungen-hotel-jianguo/7a45af6e-50f5-3778-b525-5f529d557c35/-/p/1	negative	Die Zimmer unserer Reisegruppe waren sehr schlecht ! Lage im Keller/Untergeschoss. Fenster durch Mauer (Abstand 1m) verdunkelt; dunkles Zimmer; altbacken; schlechter Luftaustausch; muffig
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-express-putuo-shanghai/7779ba8b-cee8-3042-a093-db5b66db476e/-/p/1	negative	"Der Frühstücksraum sah tatsächlich so aus, wie es in der vorhergehenden Hotelbewertung steht. Das Frühstück in diesem Hotel war mit Abstand das schlechteste unserer Rundreise. Der angebotene Toast schmeckte einfach ekelig und auch die angebotenen chinesischen ""Leckereien"" zum Frühstück sahen nicht besonders gut aus, wir haben sie auch nicht probiert."
https://www.holidaycheck.de/hr/bewertungen-hotel-the-great-wall-sheraton/ca198f7c-e82b-3a0b-8a9f-60b93bd37ac6/-/p/1	negative	Kleines Deli in der Lobby, geschmacklich kein Highlight
https://www.holidaycheck.de/hr/bewertungen-hotel-south-lake/ee495405-2942-331b-9fca-1ac9e00904a5/-/p/1	negative	Es werden verschiedene Services angeboten - aber leider nicht mit Herzlichkeit. Einzig Reinigungspersonal sehr nett.
https://www.holidaycheck.de/hr/bewertungen-hotel-rayfont-shanghai-nanpu/8e3f22b4-3f1e-39a5-ab0b-a261dfa976af/-/p/1	negative	Nie wieder Leider versprechen die Prospekte mehr. Schon der Empfang in dem renovierungsreifen Haus war sehr unfreundlich.Die kleinen Zimmer sind sehr schmutzig und riechen stark nach Rauch. NR-Zimmer gibt es leider nicht. Bei telefonischen Reklamationen wird ganz einfach der Hörer aufgelegt. Wir waren froh nach 3 Tagen wieder abreisen zu dürfen.
https://www.holidaycheck.de/hr/bewertungen-hotel-ping-an-fu/09133f14-81e9-3cd5-8b62-01330a102a68/-/p/1	negative	Schimmelhotel Als wir in unserem Zimmer ankamen, roch es muffig, wir hofften, dass wir mit hilfe von der Klimaanlage etwas Luft herein bekommen, denn wir konnten unser Fenster nicht öffnen. Die Klimaanlage ging leider nicht. Nach dem ein paar aus unsere Gruppe das Zimmer wegen Schimmel wechselten, entdeckten wir auch in unserem Zimmer Schimmel. In einigen Zimmer roch man förmlich die Schimmelsporen in der Luft. Genau so aufm Flur im untersten Stock. Im Flur löste sich die Tapette von der verschimmelten Wand. In einigen Zimmern ist sie von alleine abgefallen. Da das Restaurant an die verschimmelte Wand grenzte, wird man in der Küche sicherlich auch Schimmel finden. Ich habe es in diesem Hotel deshalb vorgezogen nicht zu Frühstücken. Zum Glück mussten wir nur eine Nacht in dem Hotel übernachten. Ich kann keinem das Hotel empfehlen.
https://www.holidaycheck.de/hr/bewertungen-capital-hotel/62b83aac-65af-323b-8e4b-c02269507d08/-/p/2	negative	In der Hotelbeschreibung auf dem Zimmer heißt es, dass Massagen angeboten werden. Dem ist aber nicht so! Aúch die auf der Internetseite angezeigte Bowlingbahn scheint nicht (mehr) zu existieren. Der vorhandene Pool ist recht klein und sieht nicht einladend aus.
https://www.holidaycheck.de/hr/bewertungen-hotel-sofitel-hyland/a7b20525-13ce-3f3d-b985-f641506932dd/-/p/1	negative	Für mich bisher das schlechteste aller Sofitels! Meine Begeisterung hält sich in Grenzen.Gewählt, aufgrund der guten Lage inmitten der Nanjing Road und weil meine beiden favorisierten und weitaus besseren Hotels Grand Mercure Century Park und Pullman Jing an ausgebucht waren.Die Lage ist natürlich Top, zu Fuß keine drei Minuten zu den Metro Stationen East Nanjing Road oder Century Park.Die Zimmer sind altbackend und mir alles zu dunkel gehalten und obwohl ich um ein Zimmer in den oberen Stockwerken gebeten hatte (30 gibt es) hat man mich als Platinum Mitgleid im 13 Stock einquatiert. Es ist aber alles gepflegt und gut in Schuß. Das Personal ist zwar freundlich und bemüht, jedoch schlecht geschult, das merkt man leider an jeder Stelle. Das können andere Accor Hotels bei weitem besser. Was allerdings extrem stört, sind die Nutten, welche es sich ab 18°° vor dem Eingang des Hotels an der Nanjing Road mit Thermoskannen gemütlch machen und einen unentwegt und penetrant angraben und anfassen. Teilweise bis zu 10 warten dort auf einen.Das Essen und die Auswahl sind gut und reichhaltig, das gilt auch für die Club Lounge.Das schlechteste aller Sofitels in dem ich jemals war und für mich höchstens normaler Mercure *** Standard, daher kommt dieses Hotel für mich nicht mehr in Frage - zuletzt aber auch aufgrund, wie hier mit meiner freundlich formulierten und berechtigten Reklamation umgegangen worden ist.
https://www.holidaycheck.de/hr/bewertungen-hotel-the-seagull-on-the-bund/f6981f8a-e0b8-36a4-a9e1-4d89889550ca/-/p/1	negative	Nicht zufrieden - es gibt bessere Hotels Bei der Buchung aufpassen, da zum Zimmerpreis noch 15 Prozent Servicegebühr hinzukommen und plus Frühstück mit cirka 10 Euro (99 RMB) pro Person.Das Hotel ist renovierungsbedürftig.
https://www.holidaycheck.de/hr/bewertungen-hotel-sunrise-on-the-bund/16157ac9-60f4-3ca7-bcdb-3a2d238d8f5f/-/p/3	negative	Das Servicepersonal ist freundlich weil es so geschult wurde. Das Management hingegen hat uns sehr entäuscht. Uns wurde auf Anfrage nach einer Verlängerung des Aufenthaltes vom Management das gleiche Zimmer zu gleichen Konditionen zugesichert. Am Tag der Verlängerung wurde uns gesagt dass wir ein schlechteres Zimmer bekommen. Als wir ein Gespräch mit dem Manager verlangten der uns das zugesichert hat, hat er es abgestritten.Wir sind in ein anderes Hotel gegangen.
https://www.holidaycheck.de/hr/bewertungen-motel-shanghai-hongkou-football-stadium-chifeng-road/c0917f02-93d6-4ecf-9c3d-b22d64be3917/-/p/1	negative	Günstig, gut connected, klein, selten Warmwasser Für wenig Geld ist man gut angebunden (U-Bahn, Bus), aber auch die Doppelzimmer sind sehr eng und klein, nichts für Paare und der Service ist eher schlecht. Sehr genervtes und unfreundliches Personal.
https://www.holidaycheck.de/hr/bewertungen-hotel-jen-beijing/c2a49a22-3a81-374f-971c-63290b993978/-/p/2	negative	Mini Fittnesscenter welches direkt von der Lobby einsichtig ist
